Admin_Unit_Code,Sub_Unit_Code,Site_Name,Plot_Name,Location_Type,Habitat,Year,Date,Start_Time,End_Time,Month,Month_Name,Day,Day_Of_Week,Observation_Hour,Observation_Duration_Min,Season,Observer,Visit,Interval_Length,ID_Method,Distance,Distance_Category,Distance_Standardized,Flyover_Observed,Sex,Sex_Standardized,Common_Name,Scientific_Name,AcceptedTSN,Taxon_Code,AOU_Code,PIF_Watchlist_Status,Regional_Stewardship_Status,Conservation_Priority,Temperature,Humidity,Sky,Wind,Disturbance,Initial_Three_Min_Cnt,Previously_Obs,Source_Sheet
ANTI,,ANTI 1,ANTI-0052,Forest,Forest,2018,2018-05-23,09:26:00,09:36:00,5,May,23,Wednesday,9,10.0,Spring (Breeding Early),Elizabeth Oswald,1,7.5 - 10 min,Visualization,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,Male,Male,Pileated Woodpecker,Dryocopus pileatus,178166,84833,PIWO,False,False,Standard / Secure,27.5,62.9000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,,ANTI
ANTI,,ANTI 1,ANTI-0052,Forest,Forest,2018,2018-05-23,09:26:00,09:36:00,5,May,23,Wednesday,9,10.0,Spring (Breeding Early),Elizabeth Oswald,1,7.5 - 10 min,Visualization,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,Undetermined,Undetermined,Pileated Woodpecker,Dryocopus pileatus,178166,84833,PIWO,False,False,Standard / Secure,27.5,62.9000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,,ANTI
ANTI,,ANTI 1,ANTI-0052,Forest,Forest,2018,2018-05-23,09:26:00,09:36:00,5,May,23,Wednesday,9,10.0,Spring (Breeding Early),Elizabeth Oswald,1,0-2.5 min,Singing,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,False,False,Standard / Secure,27.5,62.9000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,True,,ANTI
ANTI,,ANTI 1,ANTI-0052,Forest,Forest,2018,2018-05-23,09:26:00,09:36:00,5,May,23,Wednesday,9,10.0,Spring (Breeding Early),Elizabeth Oswald,1,0-2.5 min,Calling,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,False,False,Standard / Secure,27.5,62.9000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,True,,ANTI
ANTI,,ANTI 1,ANTI-0052,Forest,Forest,2018,2018-05-23,09:26:00,09:36:00,5,May,23,Wednesday,9,10.0,Spring (Breeding Early),Elizabeth Oswald,1,5 - 7.5 min,Visualization,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,Undetermined,Undetermined,Brown-headed Cowbird,Molothrus ater,179112,94215,BHCO,False,False,Standard / Secure,27.5,62.9000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,,ANTI
ANTI,,ANTI 1,ANTI-0052,Forest,Forest,2018,2018-05-23,09:26:00,09:36:00,5,May,23,Wednesday,9,10.0,Spring (Breeding Early),Elizabeth Oswald,1,5 - 7.5 min,Singing,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,Undetermined,Undetermined,Field Sparrow,Spizella pusilla,179443,84790,FISP,False,True,Regional Stewardship Only,27.5,62.9000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,,ANTI
ANTI,,ANTI 1,ANTI-0052,Forest,Forest,2018,2018-05-23,09:26:00,09:36:00,5,May,23,Wednesday,9,10.0,Spring (Breeding Early),Elizabeth Oswald,1,2.5 - 5 min,Singing,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138,266957,ETTI,False,False,Standard / Secure,27.5,62.9000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,,ANTI
ANTI,,ANTI 1,ANTI-0052,Forest,Forest,2018,2018-05-23,09:26:00,09:36:00,5,May,23,Wednesday,9,10.0,Spring (Breeding Early),Elizabeth Oswald,1,5 - 7.5 min,Singing,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,Undetermined,Undetermined,Eastern Wood-Pewee,Contopus virens,178359,85846,EAWP,False,True,Regional Stewardship Only,27.5,62.9000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,,ANTI
ANTI,,ANTI 1,ANTI-0052,Forest,Forest,2018,2018-05-23,09:26:00,09:36:00,5,May,23,Wednesday,9,10.0,Spring (Breeding Early),Elizabeth Oswald,1,0-2.5 min,Singing,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,,Undetermined,Cedar Waxwing,Bombycilla cedrorum,178532,88296,CEDW,False,False,Standard / Secure,27.5,62.9000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,True,,ANTI
ANTI,,ANTI 1,ANTI-0052,Forest,Forest,2018,2018-05-23,09:26:00,09:36:00,5,May,23,Wednesday,9,10.0,Spring (Breeding Early),Elizabeth Oswald,1,0-2.5 min,Calling,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,179853,88038,BGGN,False,False,Standard / Secure,27.5,62.9000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,True,,ANTI
ANTI,,ANTI 1,ANTI-0052,Forest,Forest,2018,2018-05-23,09:26:00,09:36:00,5,May,23,Wednesday,9,10.0,Spring (Breeding Early),Elizabeth Oswald,1,5 - 7.5 min,Visualization,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,Male,Male,Brown-headed Cowbird,Molothrus ater,179112,94215,BHCO,False,False,Standard / Secure,27.5,62.9000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,,ANTI
ANTI,,ANTI 1,ANTI-0072,Forest,Forest,2018,2018-05-23,10:01:00,10:11:00,5,May,23,Wednesday,10,10.0,Spring (Breeding Early),Elizabeth Oswald,1,0-2.5 min,Singing,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,,Undetermined,Cedar Waxwing,Bombycilla cedrorum,178532,88296,CEDW,False,False,Standard / Secure,26.1000003814697,61.2000007629395,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,,ANTI
ANTI,,ANTI 1,ANTI-0072,Forest,Forest,2018,2018-05-23,10:01:00,10:11:00,5,May,23,Wednesday,10,10.0,Spring (Breeding Early),Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,False,False,Standard / Secure,26.1000003814697,61.2000007629395,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,,ANTI
ANTI,,ANTI 1,ANTI-0072,Forest,Forest,2018,2018-05-23,10:01:00,10:11:00,5,May,23,Wednesday,10,10.0,Spring (Breeding Early),Elizabeth Oswald,1,5 - 7.5 min,Singing,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,,Undetermined,Carolina Chickadee,Poecile carolinensis,554383,265876,CACH,False,True,Regional Stewardship Only,26.1000003814697,61.2000007629395,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,,ANTI
ANTI,,ANTI 1,ANTI-0072,Forest,Forest,2018,2018-05-23,10:01:00,10:11:00,5,May,23,Wednesday,10,10.0,Spring (Breeding Early),Elizabeth Oswald,1,0-2.5 min,Calling,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138,266957,ETTI,False,False,Standard / Secure,26.1000003814697,61.2000007629395,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,,ANTI
ANTI,,ANTI 1,ANTI-0072,Forest,Forest,2018,2018-05-23,10:01:00,10:11:00,5,May,23,Wednesday,10,10.0,Spring (Breeding Early),Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,False,False,Standard / Secure,26.1000003814697,61.2000007629395,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,,ANTI
ANTI,,ANTI 1,ANTI-0072,Forest,Forest,2018,2018-05-23,10:01:00,10:11:00,5,May,23,Wednesday,10,10.0,Spring (Breeding Early),Elizabeth Oswald,1,0-2.5 min,Calling,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,,Undetermined,Red-bellied Woodpecker,Melanerpes carolinus,178195,84865,RBWO,False,False,Standard / Secure,26.1000003814697,61.2000007629395,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,,ANTI
ANTI,,ANTI 1,ANTI-0072,Forest,Forest,2018,2018-05-23,10:01:00,10:11:00,5,May,23,Wednesday,10,10.0,Spring (Breeding Early),Elizabeth Oswald,1,2.5 - 5 min,Singing,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,Undetermined,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021,93587,REVI,False,False,Standard / Secure,26.1000003814697,61.2000007629395,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,,ANTI
ANTI,,ANTI 1,ANTI-0072,Forest,Forest,2018,2018-05-23,10:01:00,10:11:00,5,May,23,Wednesday,10,10.0,Spring (Breeding Early),Elizabeth Oswald,1,0-2.5 min,Calling,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,,Undetermined,Eastern Bluebird,Sialia sialis,179801,87184,EABL,False,False,Standard / Secure,26.1000003814697,61.2000007629395,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,,ANTI
ANTI,,ANTI 1,ANTI-0072,Forest,Forest,2018,2018-05-23,10:01:00,10:11:00,5,May,23,Wednesday,10,10.0,Spring (Breeding Early),Elizabeth Oswald,1,5 - 7.5 min,Calling,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,,Undetermined,Unidentified Chickadee,Poecile,553526,263793,UNCH,False,False,Standard / Secure,26.1000003814697,61.2000007629395,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,,ANTI
ANTI,,ANTI 1,ANTI-0092,Forest,Forest,2018,2018-05-24,07:09:00,07:19:00,5,May,24,Thursday,7,10.0,Spring (Breeding Early),Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138,266957,ETTI,False,False,Standard / Secure,14.0,87.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,,ANTI
ANTI,,ANTI 1,ANTI-0092,Forest,Forest,2018,2018-05-24,07:09:00,07:19:00,5,May,24,Thursday,7,10.0,Spring (Breeding Early),Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,,Undetermined,Acadian Flycatcher,Empidonax virescens,178339,85824,ACFL,False,True,Regional Stewardship Only,14.0,87.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,,ANTI
ANTI,,ANTI 1,ANTI-0092,Forest,Forest,2018,2018-05-24,07:09:00,07:19:00,5,May,24,Thursday,7,10.0,Spring (Breeding Early),Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,,Undetermined,Acadian Flycatcher,Empidonax virescens,178339,85824,ACFL,False,True,Regional Stewardship Only,14.0,87.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,,ANTI
ANTI,,ANTI 1,ANTI-0092,Forest,Forest,2018,2018-05-24,07:09:00,07:19:00,5,May,24,Thursday,7,10.0,Spring (Breeding Early),Kimberly Serno,1,5 - 7.5 min,Singing,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,,Undetermined,American Goldfinch,Spinus tristis,179236,95300,AMGO,False,False,Standard / Secure,14.0,87.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,,ANTI
ANTI,,ANTI 1,ANTI-0092,Forest,Forest,2018,2018-05-24,07:09:00,07:19:00,5,May,24,Thursday,7,10.0,Spring (Breeding Early),Kimberly Serno,1,2.5 - 5 min,Calling,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,179853,88038,BGGN,False,False,Standard / Secure,14.0,87.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,,ANTI
ANTI,,ANTI 1,ANTI-0092,Forest,Forest,2018,2018-05-24,07:09:00,07:19:00,5,May,24,Thursday,7,10.0,Spring (Breeding Early),Kimberly Serno,1,5 - 7.5 min,Calling,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,,Undetermined,Brown-headed Cowbird,Molothrus ater,179112,94215,BHCO,False,False,Standard / Secure,14.0,87.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,,ANTI
ANTI,,ANTI 1,ANTI-0092,Forest,Forest,2018,2018-05-24,07:09:00,07:19:00,5,May,24,Thursday,7,10.0,Spring (Breeding Early),Kimberly Serno,1,2.5 - 5 min,Singing,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,False,False,Standard / Secure,14.0,87.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,,ANTI
ANTI,,ANTI 1,ANTI-0092,Forest,Forest,2018,2018-05-24,07:09:00,07:19:00,5,May,24,Thursday,7,10.0,Spring (Breeding Early),Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,Undetermined,Undetermined,Eastern Wood-Pewee,Contopus virens,178359,85846,EAWP,False,True,Regional Stewardship Only,14.0,87.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,,ANTI
ANTI,,ANTI 1,ANTI-0092,Forest,Forest,2018,2018-05-24,07:09:00,07:19:00,5,May,24,Thursday,7,10.0,Spring (Breeding Early),Kimberly Serno,1,2.5 - 5 min,Singing,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138,266957,ETTI,False,False,Standard / Secure,14.0,87.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,,ANTI
ANTI,,ANTI 1,ANTI-0092,Forest,Forest,2018,2018-05-24,07:09:00,07:19:00,5,May,24,Thursday,7,10.0,Spring (Breeding Early),Kimberly Serno,1,7.5 - 10 min,Calling,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,,Undetermined,Hairy Woodpecker,Picoides villosus,178262,85739,HAWO,False,False,Standard / Secure,14.0,87.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,,ANTI
ANTI,,ANTI 1,ANTI-0092,Forest,Forest,2018,2018-05-24,07:09:00,07:19:00,5,May,24,Thursday,7,10.0,Spring (Breeding Early),Kimberly Serno,1,5 - 7.5 min,Singing,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,Undetermined,Undetermined,Indigo Bunting,Passerina cyanea,179150,94257,INBU,False,True,Regional Stewardship Only,14.0,87.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,,ANTI
ANTI,,ANTI 1,ANTI-0092,Forest,Forest,2018,2018-05-24,07:09:00,07:19:00,5,May,24,Thursday,7,10.0,Spring (Breeding Early),Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,False,False,Standard / Secure,14.0,87.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,,ANTI
ANTI,,ANTI 1,ANTI-0092,Forest,Forest,2018,2018-05-24,07:09:00,07:19:00,5,May,24,Thursday,7,10.0,Spring (Breeding Early),Kimberly Serno,1,7.5 - 10 min,Calling,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,,Undetermined,Red-bellied Woodpecker,Melanerpes carolinus,178195,84865,RBWO,False,False,Standard / Secure,14.0,87.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,,ANTI
ANTI,,ANTI 1,ANTI-0092,Forest,Forest,2018,2018-05-24,07:09:00,07:19:00,5,May,24,Thursday,7,10.0,Spring (Breeding Early),Kimberly Serno,1,7.5 - 10 min,Calling,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,,Undetermined,Red-bellied Woodpecker,Melanerpes carolinus,178195,84865,RBWO,False,False,Standard / Secure,14.0,87.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,,ANTI
ANTI,,ANTI 1,ANTI-0092,Forest,Forest,2018,2018-05-24,07:09:00,07:19:00,5,May,24,Thursday,7,10.0,Spring (Breeding Early),Kimberly Serno,1,5 - 7.5 min,Singing,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,Undetermined,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021,93587,REVI,False,False,Standard / Secure,14.0,87.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,,ANTI
ANTI,,ANTI 1,ANTI-0092,Forest,Forest,2018,2018-05-24,07:09:00,07:19:00,5,May,24,Thursday,7,10.0,Spring (Breeding Early),Kimberly Serno,1,7.5 - 10 min,Singing,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,Undetermined,Undetermined,Yellow-throated Vireo,Vireo flavifrons,179009,93573,YTVI,False,True,Regional Stewardship Only,14.0,87.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,,ANTI
ANTI,,ANTI 1,ANTI-0092,Forest,Forest,2018,2018-05-24,07:09:00,07:19:00,5,May,24,Thursday,7,10.0,Spring (Breeding Early),Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,Undetermined,Undetermined,Eastern Wood-Pewee,Contopus virens,178359,85846,EAWP,False,True,Regional Stewardship Only,14.0,87.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,,ANTI
ANTI,,ANTI 2,ANTI-0190,Forest,Forest,2018,2018-05-24,08:34:00,08:44:00,5,May,24,Thursday,8,10.0,Spring (Breeding Early),Brian Swimelar,1,7.5 - 10 min,Singing,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,False,False,Standard / Secure,27.2999992370605,52.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,,ANTI
ANTI,,ANTI 2,ANTI-0190,Forest,Forest,2018,2018-05-24,08:34:00,08:44:00,5,May,24,Thursday,8,10.0,Spring (Breeding Early),Brian Swimelar,1,2.5 - 5 min,Singing,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,Undetermined,Undetermined,Song Sparrow,Melospiza melodia,179492,85643,SOSP,False,False,Standard / Secure,27.2999992370605,52.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,,ANTI
ANTI,,ANTI 2,ANTI-0190,Forest,Forest,2018,2018-05-24,08:34:00,08:44:00,5,May,24,Thursday,8,10.0,Spring (Breeding Early),Brian Swimelar,1,7.5 - 10 min,Calling,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,,Undetermined,Red-bellied Woodpecker,Melanerpes carolinus,178195,84865,RBWO,False,False,Standard / Secure,27.2999992370605,52.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,,ANTI
ANTI,,ANTI 2,ANTI-0190,Forest,Forest,2018,2018-05-24,08:34:00,08:44:00,5,May,24,Thursday,8,10.0,Spring (Breeding Early),Brian Swimelar,1,0-2.5 min,Calling,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,False,False,Standard / Secure,27.2999992370605,52.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,,ANTI
ANTI,,ANTI 2,ANTI-0190,Forest,Forest,2018,2018-05-24,08:34:00,08:44:00,5,May,24,Thursday,8,10.0,Spring (Breeding Early),Brian Swimelar,1,0-2.5 min,Singing,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,,Undetermined,Mourning Dove,Zenaida macroura,177125,82737,MODO,False,False,Standard / Secure,27.2999992370605,52.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,,ANTI
ANTI,,ANTI 2,ANTI-0190,Forest,Forest,2018,2018-05-24,08:34:00,08:44:00,5,May,24,Thursday,8,10.0,Spring (Breeding Early),Brian Swimelar,1,0-2.5 min,Singing,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,Undetermined,Undetermined,Indigo Bunting,Passerina cyanea,179150,94257,INBU,False,True,Regional Stewardship Only,27.2999992370605,52.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,,ANTI
ANTI,,ANTI 2,ANTI-0190,Forest,Forest,2018,2018-05-24,08:34:00,08:44:00,5,May,24,Thursday,8,10.0,Spring (Breeding Early),Brian Swimelar,1,0-2.5 min,Singing,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,Undetermined,Undetermined,Grasshopper Sparrow,Ammodramus savannarum,179333,83867,GRSP,False,False,Standard / Secure,27.2999992370605,52.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,,ANTI
ANTI,,ANTI 2,ANTI-0190,Forest,Forest,2018,2018-05-24,08:34:00,08:44:00,5,May,24,Thursday,8,10.0,Spring (Breeding Early),Brian Swimelar,1,0-2.5 min,Singing,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,Undetermined,Undetermined,Field Sparrow,Spizella pusilla,179443,84790,FISP,False,True,Regional Stewardship Only,27.2999992370605,52.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,,ANTI
ANTI,,ANTI 2,ANTI-0190,Forest,Forest,2018,2018-05-24,08:34:00,08:44:00,5,May,24,Thursday,8,10.0,Spring (Breeding Early),Brian Swimelar,1,0-2.5 min,Singing,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,Undetermined,Undetermined,Chipping Sparrow,Spizella passerina,179435,84781,CHSP,False,False,Standard / Secure,27.2999992370605,52.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,,ANTI
ANTI,,ANTI 2,ANTI-0190,Forest,Forest,2018,2018-05-24,08:34:00,08:44:00,5,May,24,Thursday,8,10.0,Spring (Breeding Early),Brian Swimelar,1,5 - 7.5 min,Singing,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,Undetermined,Undetermined,Carolina Chickadee,Poecile carolinensis,554383,265876,CACH,False,True,Regional Stewardship Only,27.2999992370605,52.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,,ANTI
ANTI,,ANTI 2,ANTI-0190,Forest,Forest,2018,2018-05-24,08:34:00,08:44:00,5,May,24,Thursday,8,10.0,Spring (Breeding Early),Brian Swimelar,1,5 - 7.5 min,Singing,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,Undetermined,Undetermined,Brown-headed Cowbird,Molothrus ater,179112,94215,BHCO,False,False,Standard / Secure,27.2999992370605,52.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,,ANTI
ANTI,,ANTI 2,ANTI-0190,Forest,Forest,2018,2018-05-24,08:34:00,08:44:00,5,May,24,Thursday,8,10.0,Spring (Breeding Early),Brian Swimelar,1,2.5 - 5 min,Calling,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,179853,88038,BGGN,False,False,Standard / Secure,27.2999992370605,52.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,,ANTI
ANTI,,ANTI 2,ANTI-0190,Forest,Forest,2018,2018-05-24,08:34:00,08:44:00,5,May,24,Thursday,8,10.0,Spring (Breeding Early),Brian Swimelar,1,5 - 7.5 min,Visualization,,Flyover / Unrecorded,Not Recorded / Flyover,True,,Undetermined,Barn Swallow,Hirundo rustica,178448,87409,BARS,False,False,Standard / Secure,27.2999992370605,52.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,,ANTI
